VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:37:38 PM,2018 Dec 31 11:54:00 PM,1,4.15,1,N,163,226,2,15,0.5,0.5,0,0,0.3,16.3
2,2018 Dec 31 11:37:37 PM,2018 Dec 31 11:49:48 PM,1,2.82,1,N,141,24,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2018 Dec 31 11:37:37 PM,2018 Dec 31 11:48:58 PM,5,0.74,1,N,164,186,2,8,0.5,0.5,0,0,0.3,9.3
1,2018 Dec 31 11:37:36 PM,2018 Dec 31 11:47:44 PM,1,1.4,1,N,61,61,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018 Dec 31 11:37:35 PM,2018 Dec 31 11:44:41 PM,3,1.17,1,N,236,237,1,7,0.5,0.5,1,0,0.3,9.3
2,2018 Dec 31 11:37:35 PM,2019 Jan 01 11:34:17 PM,1,2.53,1,N,237,137,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2018 Dec 31 11:37:34 PM,2018 Dec 31 11:45:14 PM,1,2.65,1,N,229,75,1,9,0.5,0.5,3.09,0,0.3,13.39
2,2018 Dec 31 11:37:33 PM,2018 Dec 31 11:45:48 PM,1,0.86,1,N,100,170,2,7,0.5,0.5,0,0,0.3,8.3
1,2018 Dec 31 11:37:33 PM,2018 Dec 31 11:42:15 PM,1,0.5,1,N,90,68,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2018 Dec 31 11:37:33 PM,2018 Dec 31 11:50:10 PM,1,4.5,1,N,138,223,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2018 Dec 31 11:37:32 PM,2018 Dec 31 11:48:32 PM,1,0.81,1,N,186,48,2,8,0.5,0.5,0,0,0.3,9.3
2,2018 Dec 31 11:37:31 PM,2018 Dec 31 11:40:47 PM,1,0.96,1,N,74,75,2,5,0.5,0.5,0,0,0.3,6.3
2,2018 Dec 31 11:37:31 PM,2018 Dec 31 11:39:04 PM,1,0.03,1,N,186,68,2,-3,-0.5,-0.5,0,0,-0.3,-4.3
1,2018 Dec 31 11:37:31 PM,2018 Dec 31 11:50:04 PM,1,1.2,1,N,186,137,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2018 Dec 31 11:37:31 PM,2018 Dec 31 11:39:04 PM,1,0.03,1,N,186,68,2,3,0.5,0.5,0,0,0.3,4.3
1,2018 Dec 31 11:37:30 PM,2018 Dec 31 11:42:38 PM,1,0.8,1,N,170,137,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018 Dec 31 11:37:30 PM,2018 Dec 31 11:42:30 PM,1,0.7,1,N,79,113,1,5.5,0.5,0.5,2,0,0.3,8.8
2,2018 Dec 31 11:37:30 PM,2018 Dec 31 11:43:06 PM,1,1.78,1,N,142,238,2,7,0.5,0.5,0,0,0.3,8.3
2,2018 Dec 31 11:37:30 PM,2018 Dec 31 11:49:32 PM,1,2.02,1,N,158,246,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2018 Dec 31 11:37:29 PM,2018 Dec 31 11:40:48 PM,1,0.5,1,N,264,264,2,4,0.5,0.5,0,0,0.3,5.3
2,2018 Dec 31 11:37:28 PM,2018 Dec 31 11:51:15 PM,1,2.58,1,N,43,236,1,12,0.5,0.5,1,0,0.3,14.3
1,2018 Dec 31 11:37:28 PM,2018 Dec 31 11:40:17 PM,2,0.5,1,N,263,263,2,4,0.5,0.5,0,0,0.3,5.3
2,2018 Dec 31 11:37:28 PM,2018 Dec 31 11:47:48 PM,1,1.86,1,N,79,231,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2018 Dec 31 11:37:28 PM,2018 Dec 31 11:53:24 PM,1,1.7,1,N,158,148,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2018 Dec 31 11:37:27 PM,2018 Dec 31 11:52:48 PM,2,1.9,1,N,79,68,1,11,0.5,0.5,3.05,0,0.3,15.35
1,2018 Dec 31 11:37:27 PM,2018 Dec 31 11:41:23 PM,2,0.3,1,N,114,114,1,4.5,0.5,0.5,1.4,0,0.3,7.2
2,2018 Dec 31 11:37:27 PM,2018 Dec 31 11:45:54 PM,1,1.31,1,N,158,211,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2018 Dec 31 11:37:27 PM,2018 Dec 31 11:51:46 PM,1,4.36,1,N,88,48,2,15,0.5,0.5,0,0,0.3,16.3
2,2018 Dec 31 11:37:26 PM,2018 Dec 31 11:46:23 PM,1,2.02,1,N,142,43,1,9,0.5,0.5,2.58,0,0.3,12.88
2,2018 Dec 31 11:37:25 PM,2018 Dec 31 11:45:34 PM,2,1.29,1,N,137,161,1,7,0.5,0.5,1,0,0.3,9.3
2,2018 Dec 31 11:37:24 PM,2018 Dec 31 11:42:52 PM,1,1.19,1,N,237,229,2,6,0.5,0.5,0,0,0.3,7.3
2,2018 Dec 31 11:37:24 PM,2018 Dec 31 11:47:36 PM,5,1.82,1,N,50,43,2,9,0.5,0.5,0,0,0.3,10.3
2,2018 Dec 31 11:37:24 PM,2018 Dec 31 11:38:46 PM,1,0.39,1,N,262,262,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2018 Dec 31 11:37:23 PM,2018 Dec 31 11:45:28 PM,2,1.01,1,N,48,246,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2018 Dec 31 11:37:23 PM,2018 Dec 31 11:54:44 PM,1,9.73,1,N,132,39,2,27.5,0.5,0.5,0,0,0.3,28.8
