VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 10:56:23 PM,2018 Dec 31 11:13:32 PM,1,5.65,1,N,24,68,1,18.5,0.5,0.5,0,0,0.3,19.8
2,2018 Dec 31 10:56:22 PM,2018 Dec 31 10:58:38 PM,1,0.41,1,N,234,164,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,2018 Dec 31 10:56:22 PM,2018 Dec 31 11:00:34 PM,3,0.35,1,N,50,48,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018 Dec 31 10:56:22 PM,2018 Dec 31 11:02:28 PM,1,0.96,1,N,231,209,1,6,0.5,0.5,1.82,0,0.3,9.12
2,2018 Dec 31 10:56:22 PM,2018 Dec 31 11:02:32 PM,1,1.23,1,N,238,151,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018 Dec 31 10:56:22 PM,2018 Dec 31 11:03:16 PM,1,1.12,1,N,231,114,1,6.5,0.5,0.5,0.94,0,0.3,8.74
2,2018 Dec 31 10:56:22 PM,2018 Dec 31 11:02:24 PM,1,0.99,1,N,140,263,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2018 Dec 31 10:56:22 PM,2018 Dec 31 11:00:34 PM,3,0.35,1,N,50,48,4,-4.5,-0.5,-0.5,0,0,-0.3,-5.8
2,2018 Dec 31 10:56:21 PM,2018 Dec 31 10:59:56 PM,3,0.64,1,N,113,249,1,4,0.5,0.5,0.26,0,0.3,5.56
2,2018 Dec 31 10:56:21 PM,2018 Dec 31 11:12:24 PM,1,6.29,1,N,161,87,1,19.5,0.5,0.5,5.2,0,0.3,26
2,2018 Dec 31 10:56:20 PM,2018 Dec 31 11:10:50 PM,1,2.59,1,N,164,141,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,2018 Dec 31 10:56:20 PM,2018 Dec 31 11:05:09 PM,1,2.8,1,N,127,244,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2018 Dec 31 10:56:20 PM,2018 Dec 31 11:27:31 PM,5,11.74,1,N,230,208,2,35.5,0.5,0.5,0,0,0.3,36.8
1,2018 Dec 31 10:56:20 PM,2018 Dec 31 11:11:16 PM,2,2.4,1,N,158,137,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2018 Dec 31 10:56:20 PM,2018 Dec 31 11:03:47 PM,1,1.5,1,N,261,125,1,7.5,0.5,0.5,3,0,0.3,11.8
2,2018 Dec 31 10:56:19 PM,2018 Dec 31 10:59:42 PM,1,0.96,1,N,140,262,2,5,0.5,0.5,0,0,0.3,6.3
2,2018 Dec 31 10:56:19 PM,2018 Dec 31 11:08:14 PM,1,1.15,1,N,234,158,1,8.5,0.5,0.5,2.94,0,0.3,12.74
2,2018 Dec 31 10:56:19 PM,2018 Dec 31 11:15:20 PM,2,4.47,1,N,162,179,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,2018 Dec 31 10:56:18 PM,2018 Dec 31 11:15:21 PM,3,2.66,1,N,107,50,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2018 Dec 31 10:56:18 PM,2018 Dec 31 11:05:43 PM,1,3.34,4,N,254,265,2,14,0.5,0.5,0,0,0.3,15.3
2,2018 Dec 31 10:56:18 PM,2018 Dec 31 11:08:11 PM,1,1.97,1,N,170,229,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2018 Dec 31 10:56:17 PM,2018 Dec 31 11:00:40 PM,1,1.2,1,N,74,168,2,6,0.5,0.5,0,0,0.3,7.3
2,2018 Dec 31 10:56:16 PM,2018 Dec 31 11:12:39 PM,1,3.67,1,N,79,144,1,14.5,0.5,0.5,3.16,0,0.3,18.96
