VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:30:30 PM,2018 Dec 31 11:31:47 PM,1,0.24,1,N,234,234,1,3,0.5,0.5,0.86,0,0.3,5.16
2,2018 Dec 31 11:30:29 PM,2018 Dec 31 11:52:48 PM,1,3.04,1,N,142,41,1,17,0.5,0.5,1.83,0,0.3,20.13
1,2018 Dec 31 11:30:29 PM,2018 Dec 31 11:35:44 PM,4,0.3,1,N,264,264,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2018 Dec 31 11:30:29 PM,2018 Dec 31 11:47:06 PM,1,5.6,1,N,151,137,2,19,0.5,0.5,0,0,0.3,20.3
2,2018 Dec 31 11:30:28 PM,2018 Dec 31 11:35:50 PM,2,0.81,1,N,43,43,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:30:27 PM,2018 Dec 31 11:35:17 PM,1,1.24,1,N,186,249,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018 Dec 31 11:30:27 PM,2018 Dec 31 11:40:40 PM,1,2.5,1,N,234,231,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2018 Dec 31 11:30:27 PM,2018 Dec 31 11:41:22 PM,1,2.44,1,N,189,33,1,10,0.5,0.5,2,0,0.3,13.3
2,2018 Dec 31 11:30:27 PM,2018 Dec 31 11:31:46 PM,1,0.3,1,N,90,234,1,3,0.5,0.5,1.08,0,0.3,5.38
2,2018 Dec 31 11:30:25 PM,2018 Dec 31 11:38:12 PM,1,1.5,1,N,113,68,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018 Dec 31 11:30:25 PM,2018 Dec 31 11:33:27 PM,1,0.39,1,N,161,161,2,4,0.5,0.5,0,0,0.3,5.3
1,2018 Dec 31 11:30:25 PM,2018 Dec 31 11:38:01 PM,1,2.3,1,N,237,75,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018 Dec 31 11:30:25 PM,2018 Dec 31 11:35:57 PM,1,0.8,1,N,79,232,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:30:25 PM,2018 Dec 31 11:36:41 PM,1,1.41,1,N,164,249,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2018 Dec 31 11:30:22 PM,2018 Dec 31 11:35:45 PM,3,0.8,1,N,114,144,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018 Dec 31 11:30:22 PM,2018 Dec 31 11:34:59 PM,3,0.8,1,N,263,263,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2018 Dec 31 11:30:21 PM,2018 Dec 31 11:56:22 PM,1,10.22,1,N,132,225,1,31,0.5,0.5,6.46,0,0.3,38.76
2,2018 Dec 31 11:30:21 PM,2018 Dec 31 11:41:53 PM,1,2.63,1,N,79,87,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2018 Dec 31 11:30:20 PM,2018 Dec 31 11:49:38 PM,2,2.47,1,N,164,48,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2018 Dec 31 11:30:19 PM,2018 Dec 31 11:35:10 PM,2,0.43,1,N,164,186,1,5,0.5,0.5,1.89,0,0.3,8.19
2,2018 Dec 31 11:30:18 PM,2018 Dec 31 11:35:41 PM,1,1.59,1,N,75,141,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2018 Dec 31 11:30:18 PM,2018 Dec 31 11:35:26 PM,1,0.85,1,N,161,163,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018 Dec 31 11:30:17 PM,2018 Dec 31 11:58:56 PM,1,15.62,1,N,132,146,1,44,0.5,0.5,9.06,0,0.3,54.36
